,aau,lq,lp
239,32.39000000000037,-0.009259040411486756,0.01537996027992359
240,32.400000000000375,-0.009256656968657332,0.015378362948014996
241,32.41000000000038,-0.009254237883936166,0.015376760641675551
242,32.42000000000038,-0.009251782880202494,0.015375153237778601
243,32.430000000000376,-0.009249291665928949,0.015373540623864862
244,32.44000000000038,-0.009246763935529725,0.015371922697597858
245,32.45000000000039,-0.009244199369667036,0.015370299366265197
246,32.460000000000385,-0.009241597635519473,0.015368670546322068
247,32.47000000000038,-0.009238958387014948,0.015367036162973118
248,32.48000000000039,-0.009236281265031043,0.015365396149789505
249,32.49000000000039,-0.009233565897565082,0.015363750448358379
250,32.50000000000039,-0.009230811899876037,0.015362099007961915
251,32.51000000000039,-0.009228018874600185,0.015360441785283754
252,32.520000000000394,-0.009225186411842235,0.01535877874414059
253,32.5300000000004,-0.009222314089243512,0.015357109855236974
254,32.5400000000004,-0.009219401472028427,0.015355435095941694
255,32.550000000000395,-0.009216448113030669,0.015353754450083952
256,32.5600000000004,-0.00921345355270006,0.015352067907768113
257,32.570000000000405,-0.00921041731909118,0.01535037546520556
258,32.5800000000004,-0.009207338927834534,0.01534867712456254
259,32.5900000000004,-0.009204217882091137,0.015346972893822928
260,32.600000000000406,-0.00920105367249123,0.015345262786664916
261,32.61000000000041,-0.00919784577705768,0.015343546822350741
262,32.62000000000041,-0.00919459366111465,0.015341825025628673
263,32.63000000000041,-0.009191296777182023,0.015340097426646444
264,32.64000000000041,-0.009187954564856021,0.015338364060875577
265,32.65000000000042,-0.00918456645067636,0.015336624969045911
266,32.660000000000416,-0.009181131847980223,0.015334880197089786
267,32.670000000000414,-0.00917765015674342,0.015333129796095461
268,32.68000000000042,-0.009174120763408847,0.015331373822269161
269,32.690000000000424,-0.00917054304070252,0.01532961233690555
270,32.70000000000042,-0.009166916347437158,0.015327845406366045
271,32.71000000000042,-0.009163240028303758,0.015326073102064781
272,32.720000000000425,-0.009159513413650722,0.015324295500461847
273,32.73000000000043,-0.009155735819251101,0.015322512683063606
274,32.74000000000043,-0.009151906546057615,0.015320724736429689
275,32.750000000000426,-0.009148024879945529,0.015318931752186675
276,32.76000000000043,-0.009144090091443381,0.015317133827048053
277,32.77000000000044,-0.009140101435451407,0.01531533106284041
278,32.780000000000435,-0.009136058150947552,0.015313523566535656
279,32.79000000000043,-0.00913195946068108,0.015311711450289232
280,32.80000000000044,-0.009127804570853397,0.015309894831484002
281,32.81000000000044,-0.009123592670786095,0.015308073832779979
282,32.82000000000044,-0.009119322932575943,0.015306248582169614
283,32.83000000000044,-0.009114994510736555,0.015304419213038697
284,32.840000000000444,-0.009110606541826572,0.015302585864232762
