a q p i_deg W_deg
36.12204068022674 -0.02157612905330202 0.01913921994771363 1.6527323295381027 138.4252006130719
36.162054018006 -0.021699586072977596 0.019146287816202808 1.658300862372818 138.57693679308863
36.20206735578526 -0.021822287603286576 0.019150140039373577 1.6637268382908525 138.73144255769836
36.24208069356452 -0.021944503015332743 0.019150961814937275 1.6690296391367045 138.88880543084124
36.28209403134378 -0.022066456491310213 0.019148912459694124 1.6742257605004343 139.0490862394786
36.32210736912304 -0.022188371024993107 0.019144133625423988 1.679331020702297 139.2123646957381
36.3621207069023 -0.022310450494547357 0.019136748974883624 1.684359778986457 139.37871693596725
36.40213404468156 -0.0224328859787556 0.019126866737561823 1.6893253072218803 139.54822025908695
36.44214738246082 -0.022555857624670002 0.019114581423249954 1.6942399382392765 139.72095325269976
36.48216072024008 -0.022679536346026086 0.019099975286301578 1.6991151976620174 139.89699600329203
36.52217405801934 -0.022804085253260865 0.019083119575829414 1.7039619162526727 140.07643022173568
36.5621873957986 -0.022929660930427385 0.019064075607890328 1.7087903291550386 140.25933938452184
36.60220073357786 -0.023056409948560484 0.019042896680870277 1.7136099955839357 140.44580176269523
36.64221407135712 -0.023184492675892707 0.019019624513160357 1.7184307250742632 140.63592480230096
36.68222740913638 -0.023314039426078022 0.01899429675729591 1.7232609186542218 140.82978052639413
36.72224074691564 -0.023445194630873578 0.018966943865376177 1.7281094100377616 141.0274640648613
36.762254084694895 -0.02357809733694769 0.01893758832836811 1.732984582062624 141.22907089734713
36.80226742247416 -0.023712885061063844 0.018906247231870968 1.7378946349501627 141.43469769853817
36.842280760253416 -0.023849694767780996 0.018872931989220004 1.7428476255129397 141.6444437899619
36.88229409803267 -0.02398866344793707 0.018837648652105243 1.747851510031329 141.85841122120695
36.92230743581194 -0.024129928693428702 0.018800398167659993 1.7529141854480224 142.07670489059214
36.962320773591195 -0.024273629243517475 0.01876117659133371 1.758043528151088 142.29943266175488
37.00233411137046 -0.0244199055122235 0.018719975259477013 1.7632474309539163 142.5267054812343
37.042347449149716 -0.024568894800518534 0.018676782141250715 1.7685336389305388 142.75862974344201
37.08236078692897 -0.024720758324971955 0.01863157584381586 1.7739107828711334 142.9953462212812
37.12237412470824 -0.024875628647026624 0.018584337912025743 1.7793864154805223 143.23695248670677
37.162387462487494 -0.02503366329495363 0.018535040602492312 1.7849690435188623 143.48358084554835
37.20240080026676 -0.025195018640142723 0.0184836530639066 1.7906671599563089 143.73535943080728
37.242414138046016 -0.02535985581495541 0.018430140070121934 1.796489480834729 143.99242025127865
37.28242747582527 -0.02552834119729286 0.018374461993735214 1.8024449780170326 144.25489925447215
37.32244081360454 -0.025700646965423728 0.018316574741227335 1.8085429147596526 144.52293647014662
37.362454151383794 -0.025876951665665775 0.018256429665283364 1.814792882094874 144.79667614376982
37.40246748916305 -0.026057440805158004 0.01819397345219779 1.821204836607938 145.07626687179146
37.442480826942315 -0.02624230747399687 0.018129147984039008 1.8277891398986057 145.3618617385906
37.48249416472157 -0.026431753001221026 0.01806189017497891 1.8345566000282933 145.65361845491236
37.52250750250083 -0.026625980350502648 0.01799213414212268 1.8415182443724087 145.95168872307485
37.562520840280094 -0.026825223970724513 0.017919801609340896 1.8486864459146335 146.2562613812375
37.60253417805935 -0.027029714505283107 0.01784481313164913 1.856073636547363 146.56750914383994
37.642547515838615 -0.027239678849339526 0.017767088468983262 1.8636923248156665 146.88558786924347
37.68256085361787 -0.027455378205691494 0.01768653385959826 1.8715565372257776 147.21069125959946
37.72257419139713 -0.027677079686662838 0.017603051371174096 1.8796807860983076 147.54300778502986
37.76258752917639 -0.027905064599884948 0.017516536136460127 1.8880804043280355 147.88273147746412
37.80260086695565 -0.02813962961528501 0.017426875915963327 1.8967716175440508 148.23006211487711
37.842614204734915 -0.028381087994282742 0.017333950626503745 1.905771621003099 148.5852053545745
37.88262754251417 -0.02862977092445773 0.017237631820603685 1.9150986631165523 148.94837286233064
37.92264088029343 -0.028886028971641386 0.0171377821119765 1.9247721363761896 149.31978243626176
37.96265421807269 -0.02915023366282564 0.017034254541730215 1.934812676534688 149.69965812417627
