i_mid_deg,node_mid_deg,diff_mid_deg,q_mid,p_mid
7.2,148.75,4.14,-0.1071488691639487,0.06501952993194773
6.13,137.18,2.68,-0.0783257858954239,0.07258127492241333
4.18,147.32,1.61,-0.06135151679106625,0.0393567383470593
9.15,151.71,6.12,-0.1400263898594463,0.07536492103079807
10.0,353.55,12.7,0.17254903085453885,-0.019506961788172038
5.69,97.88,2.94,-0.013592806833216203,0.09820987953967925
4.75,95.75,2.36,-0.00829639379621832,0.08239155952743198
3.53,161.27,2.25,-0.05831048511757834,0.019771045601003377
5.5,344.16,8.64,0.0922062661284473,-0.026161283661509677
8.16,161.12,5.64,-0.13430141415792546,0.045929282442120065
6.77,114.74,3.24,-0.049334614336847354,0.10706419526412451
7.84,340.69,11.01,0.1287333855821387,-0.04510701566442834
7.82,104.98,4.56,-0.035169403525028925,0.1314375050491493
1.24,82.54,2.86,0.002809658855157855,0.021457223488138385
4.44,0.32,7.17,0.07741387611362109,0.00043236514354497087
5.27,131.31,1.69,-0.0606326771964789,0.06899243925348705
5.2,186.66,4.73,-0.09002097877124907,-0.01051132600452377
6.31,150.01,3.38,-0.09519252658332478,0.054937280772657804
2.4,92.2,2.08,-0.0016075146007716071,0.041844787872041316
1.56,88.48,2.57,0.0007221348738673848,0.027214193144644867
2.31,112.23,1.48,-0.015248858100414597,0.03731033120607806
10.0,143.55,6.65,-0.13967836322432955,0.10316803988647869
1.21,54.66,3.43,0.01221459872185041,0.01722578427381796
2.44,131.23,1.25,-0.028059262041135888,0.03201799499520128
3.63,30.1,5.35,0.05477539804975487,0.03175218765293815
5.76,332.75,9.15,0.08922328485163364,-0.045953011306777376
1.21,79.46,2.93,0.003862746543591101,0.020760617883962863
2.95,154.28,1.81,-0.04636565602096012,0.022334220003369324
7.14,146.86,4.0,-0.10407618592651234,0.06794999542403035
4.1,74.85,3.3,0.01868563851976295,0.06901254566536633
2.88,122.06,0.79,-0.026670038181617547,0.042581692929485354
2.1,106.78,1.78,-0.010578951191001607,0.03508343169459558
3.39,144.52,1.23,-0.048152381835111634,0.03432140625428743
5.45,160.34,3.26,-0.08944044279034263,0.031953886230717245
2.68,105.85,1.42,-0.01277047437877687,0.044980039940546376
2.43,69.63,3.02,0.014758222506127858,0.03974735269377593
5.77,38.91,6.6,0.0782299391309306,0.06314614988993222
4.5,122.96,0.86,-0.0426859377781139,0.06583115082112817
7.87,140.14,4.45,-0.10510606912781094,0.08775771013105342
2.94,41.2,4.42,0.03859148507727971,0.03378429131347046
4.38,114.6,1.02,-0.03179177472140611,0.0694392585121011
4.7,30.38,6.17,0.07068755296685082,0.04143897986285318
7.4,155.86,4.67,-0.11753227822560441,0.05267323108438877
10.0,159.73,7.31,-0.1628942260970448,0.06015946069647443
4.93,133.86,1.44,-0.05954673495621961,0.06196473786375661
4.59,68.61,3.97,0.029186242798263807,0.07451279241788752
5.84,148.9,2.91,-0.087125886783306,0.05255769506969317
5.09,97.88,2.47,-0.012163466354991721,0.08788270003142755
6.42,30.71,7.61,0.09613511827501905,0.05710355250680859
9.65,152.8,6.65,-0.14909209016674427,0.0766229264521833
3.8,59.89,4.0,0.03324707932494604,0.05733115724097922
4.26,159.53,2.43,-0.0695920028066442,0.025977859802530083
6.85,142.79,3.56,-0.09498989379589766,0.0721273878483132
2.34,20.19,4.81,0.03832052198983257,0.01409161372632021
3.2,334.38,6.62,0.05033322645341493,-0.02413724786488847
10.0,167.62,7.73,-0.16961036708425367,0.03722919532558446
1.49,11.66,4.45,0.02546589147316065,0.005255194271812033
7.55,342.99,10.66,0.12564345793229514,-0.03843703993809941
5.73,121.8,2.09,-0.05261165972265391,0.08485392047363255
3.77,53.78,4.31,0.038851693961408765,0.05304524697420752
10.0,158.72,7.26,-0.16180849230721656,0.06302143622856629
8.79,120.37,5.16,-0.07725969471967976,0.13184407916453084
5.26,173.5,3.95,-0.09108611519789347,0.010377951942905765
6.03,333.4,9.4,0.09393016880307117,-0.047036724729360616
2.61,120.61,1.06,-0.02318723299846799,0.03919185659396494
2.2,99.32,1.92,-0.006216839995605381,0.037881061059702646
4.59,129.17,0.99,-0.05054563699007277,0.06204136993859975
4.29,78.86,3.15,0.014452787922667422,0.07339521562485529
8.15,156.98,5.42,-0.13047615305277652,0.05543760002881602
2.69,94.59,1.9,-0.003755739933317882,0.04678159300076418
5.8,150.96,2.99,-0.08835160389859084,0.04905475806559928
8.96,160.08,6.34,-0.14642655758513032,0.05306349149619677
4.05,102.28,1.56,-0.015021605615518569,0.06901103177357254
