a e inc Omega omega Manom LibCen LibAmp KozCen KozAmp
39.465444670311655 0.301318308831688 20.6961523356579 226.92269073698301 107.92702500666654 129.8601762424173 172.5 60.0 82.5 60.0
39.28558079464242 0.30662496934221 49.72700179020364 349.18804070572145 93.17855691360009 182.60227981447164 173.25 90.75 82.5 15.0
39.346962590501434 0.264956583033562 29.656597884231413 195.05969644621533 262.99051997130204 188.98340673231178 173.25 119.25 262.5 30.0
39.44414859828163 0.242868826774451 37.81040230562169 100.00053949211356 77.4767037116694 238.16066965725008 172.5 63.0 82.5 30.0
39.40033141271321 0.307559310906248 35.95838441799326 59.92451749137276 105.60948650768552 228.48381383329314 172.5 15.0 82.5 30.0
39.570210803592495 0.26856062124208 31.720331824168284 255.9957161599347 82.41176724969606 111.54577004231533 171.75 102.75 82.5 30.0
39.30568383526473 0.335253739179026 48.09335740672422 47.35458435558674 260.2771374025685 134.6936041921854 172.5 75.0 262.5 15.0
39.41484209847312 0.244471677317615 37.07884970722617 245.75883411206968 120.35500986764858 109.80308144499693 171.75 65.25 82.5 60.0
39.368550623865616 0.230132500187742 21.80430063800586 40.568495269468514 99.22342264385361 1.321043984121762 172.5 34.5 82.5 60.0
39.43208651556705 0.316898841470437 33.70064799500289 140.45127018046344 137.81534773317728 168.93820187847632 172.5 63.0 82.5 60.0
39.492734438262154 0.292949165301608 19.676226335939152 133.0478573356875 270.3655214284586 177.39134583032288 173.25 87.75 262.5 60.0
39.4714726611128 0.3408475340297 45.24558073333277 331.9994425607711 81.29598891047176 183.29021729323168 172.5 60.0 82.5 30.0
39.438280039367946 0.242898687316164 27.71554740683711 307.2056244414411 262.3015310970154 310.0123865256529 172.5 60.0 262.5 30.0
39.38039807491343 0.336125571906656 37.27096006757344 185.03397264789882 52.40289108409417 175.79921371146648 172.5 58.5 82.5 60.0
39.39413361871584 0.245372702974693 20.908665025391503 70.52906995241699 297.72017535442353 242.72271804627775 172.5 105.0 262.5 60.0
39.35673757090156 0.287437064119045 20.451687383870635 98.91327652635599 94.94654928902087 210.86377063157659 172.5 45.0 82.5 45.0
39.40347407046359 0.220941302652012 21.048510428812985 275.9547395450656 111.99273191984923 223.60746511269616 172.5 85.5 82.5 60.0
39.431564083597344 0.21304423450661 41.74538572989924 17.318253741499216 96.76628764537614 256.3141373206021 173.25 56.25 82.5 60.0
39.49072435682791 0.319407999939521 27.339888251573512 86.79916032121405 78.59903049096621 101.53309102645541 173.25 89.25 82.5 60.0
39.411070959808534 0.201726864816231 39.514697800107996 53.983647216221925 82.7946104624363 24.09197391501076 172.5 42.0 82.5 60.0
