a e inc Omega omega Manom
39.361248073509636 0.2344254305493 16.372468158319492 171.93711094323868 253.90497189849944 51.04162493720477
39.48633063256214 0.235886935111046 29.09023360784519 208.35011069905832 132.48404173630993 230.48687696617887
39.54779630858254 0.325134381771141 27.072897040312995 291.4874889018978 102.69508143481424 87.06225917370503
39.34506391544833 0.284364158159811 32.90069293644581 5.194760349390768 120.72631291274112 339.7801730131446
39.47798847861132 0.200901771859448 24.0874225040293 235.5555806398176 106.40244455776883 332.5251367615389
39.567547482509674 0.248415211824392 27.50939607655741 135.66839294170026 33.9851681206659 198.5867291072175
39.3564859771704 0.192482687888933 24.132090830504048 32.38616966716902 277.07253760414534 162.0664856281967
39.289194930408485 0.214025767902889 29.021067659269875 40.394427258396846 95.5326578189626 217.21823570950446
39.472832364635295 0.292397622872483 31.067144520281783 330.1710009381668 320.68325119842314 250.0963485803004
39.4116904339793 0.223085229078436 26.789086142619855 347.26066852991676 309.511080019509 32.51433749499969
39.30112609709012 0.212478285443431 33.431566307183175 227.94785917376043 353.1690760424421 333.13943316375384
39.291362860712525 0.258338314001717 22.212291224037664 320.4612729553092 312.3327566455896 275.53836513083735
39.19623567299444 0.249207173060839 14.96647669060706 118.91045842927777 65.53903974792384 342.7652140090996
39.36320343859487 0.283483576691778 16.520293327735143 355.503560223965 274.9113540272863 173.3856953285506
39.43641080438055 0.306389294275875 29.8216131762808 125.41968882896967 343.1844180553765 53.82674270453564
39.34059185238508 0.216100127524467 13.277696302684419 182.5029276238191 253.58729247087405 143.45607903507837
39.45635703456112 0.253067153356122 12.030959737926606 104.30421518931892 269.46127262547634 121.36243296064342
39.40343647189609 0.238812653063268 30.872368201501956 43.08464785692976 111.94573684219432 30.07990565035134
39.334532752175846 0.222359465381618 31.069246973504175 133.34456505261525 133.83430748258138 124.84197708771194
39.47777758737542 0.381691038887273 38.953062091791935 232.04697888176707 301.9686965516213 355.20562215243433
39.29349814686934 0.297847932176215 23.328276099420354 207.5946846599793 66.88704019111218 26.855290417132974
39.445983498015536 0.284869679322733 30.512429720910202 75.76165948433064 153.36918639461737 192.35912695266236
39.47520037567875 0.292166196068893 33.687747700890554 128.5462232126715 217.7052546826047 244.56820189722265
39.35328095458295 0.204284729565642 20.967426157444553 229.4770855154157 51.197536302621096 167.3775890077102
39.30277646386963 0.308375452223635 29.628205420510177 84.31690317564353 114.54695780295161 190.22835148687793
39.36585236232459 0.199218674900009 28.316930629587205 280.8071360012965 307.951241545188 70.93606244801255
39.38647655872419 0.216596074800991 27.53175721286731 190.23175403319092 127.99831515811601 339.2323360884277
39.27397110282369 0.206471085950627 10.141598431365203 238.92117949074756 301.5580505795896 120.68428054394009
39.231205657114124 0.311259732492332 27.282036496449923 269.36215323951865 79.70305538826607 251.55890909465128
39.283414094641046 0.268323196479158 20.65169449131124 117.51032122362375 322.13182897205706 165.38839649311288
39.45639543253255 0.241380122432699 35.62195698907622 292.1665001336935 37.504582185541004 136.63342278700878
39.31256512967343 0.224487940392904 22.737617991285315 310.9356735744163 180.5708788853396 280.6119277256917
39.377869773052154 0.2645242437456 16.277970393408403 218.2174575637943 78.06387316559636 273.38511004240945
39.481555057780305 0.206411233775813 36.5344672515438 210.2043834933345 251.05715901009467 20.243029414457894
39.501482991078156 0.237559152046487 25.22692048759117 198.74041077090425 121.80283426872427 275.5691345536711
39.2906198430735 0.292858792321689 17.850660473268253 93.81888673529069 221.735583720227 141.76459589507007
39.38906238763137 0.304432365964186 18.666697403660248 98.14745923174996 232.7811464280946 13.04668175655065
39.507573396620494 0.306695027290682 26.303132743400283 350.20039757587847 254.5980822997191 145.54570576720934
39.30757140839828 0.315667834275923 26.175957496400056 118.72878491525132 114.32182618623234 304.7047528142366
39.486237699164406 0.255740237110275 7.33025625655779 281.32401616511794 231.94336828851607 328.160908376807
